ZIP,LAT,LNG,zip_prefix,state_abb,city,state_full
90210,34.100517,-118.414712,902,CA,INGLEWOOD,california
90211,34.064958,-118.382979,902,CA,INGLEWOOD,california
90212,34.06221,-118.401966,902,CA,INGLEWOOD,california
90220,33.88151,-118.234451,902,CA,INGLEWOOD,california
90221,33.885624,-118.205918,902,CA,INGLEWOOD,california
90222,33.912246,-118.236773,902,CA,INGLEWOOD,california
90230,33.997862,-118.393617,902,CA,INGLEWOOD,california
90232,34.019323,-118.391902,902,CA,INGLEWOOD,california
90240,33.955729,-118.118346,902,CA,INGLEWOOD,california
90241,33.940445,-118.129022,902,CA,INGLEWOOD,california
90242,33.921793,-118.140588,902,CA,INGLEWOOD,california
90245,33.91714,-118.404267,902,CA,INGLEWOOD,california
90247,33.890853,-118.297967,902,CA,INGLEWOOD,california
90248,33.878432,-118.284104,902,CA,INGLEWOOD,california
90249,33.90139,-118.315697,902,CA,INGLEWOOD,california
90250,33.914775,-118.348083,902,CA,INGLEWOOD,california
90254,33.864259,-118.399303,902,CA,INGLEWOOD,california
90255,33.979248,-118.217438,902,CA,INGLEWOOD,california
90260,33.88856,-118.351813,902,CA,INGLEWOOD,california
90262,33.923533,-118.200705,902,CA,INGLEWOOD,california
90263,34.039034,-118.707992,902,CA,INGLEWOOD,california
90265,34.066117,-118.846342,902,CA,INGLEWOOD,california
90266,33.889151,-118.402127,902,CA,INGLEWOOD,california
90270,33.987729,-118.186597,902,CA,INGLEWOOD,california
90272,34.08746,-118.544232,902,CA,INGLEWOOD,california
90274,33.780065,-118.372454,902,CA,INGLEWOOD,california
90275,33.753155,-118.367963,902,CA,INGLEWOOD,california
90277,33.830006,-118.387124,902,CA,INGLEWOOD,california
90278,33.873215,-118.37036,902,CA,INGLEWOOD,california
90280,33.944159,-118.192761,902,CA,INGLEWOOD,california
90290,34.107753,-118.616219,902,CA,INGLEWOOD,california
90291,33.993396,-118.465193,902,CA,INGLEWOOD,california
90292,33.976582,-118.455222,902,CA,INGLEWOOD,california
90293,33.947305,-118.439841,902,CA,INGLEWOOD,california
90301,33.956526,-118.358654,903,CA,INGLEWOOD,california
90302,33.975332,-118.355252,903,CA,INGLEWOOD,california
90303,33.939766,-118.331085,903,CA,INGLEWOOD,california
90304,33.937886,-118.358559,903,CA,INGLEWOOD,california
90305,33.95889,-118.330548,903,CA,INGLEWOOD,california
90401,34.013666,-118.49375,904,CA,SANTA MONICA,california
90402,34.034666,-118.504039,904,CA,SANTA MONICA,california
90403,34.030755,-118.492101,904,CA,SANTA MONICA,california
90404,34.026608,-118.473643,904,CA,SANTA MONICA,california
90405,34.011312,-118.469762,904,CA,SANTA MONICA,california
90501,33.833744,-118.314022,905,CA,TORRANCE,california
90502,33.833181,-118.292062,905,CA,TORRANCE,california
90503,33.840398,-118.353715,905,CA,TORRANCE,california
90504,33.867257,-118.330794,905,CA,TORRANCE,california
90505,33.807882,-118.347957,905,CA,TORRANCE,california
90506,33.884696,-118.329998,905,CA,TORRANCE,california
90601,34.00784,-118.030271,906,CA,LONG BEACH,california
90602,33.972782,-118.022066,906,CA,LONG BEACH,california
90603,33.945555,-117.990719,906,CA,LONG BEACH,california
90604,33.927691,-118.013828,906,CA,LONG BEACH,california
90605,33.950295,-118.024352,906,CA,LONG BEACH,california
90606,33.977272,-118.066363,906,CA,LONG BEACH,california
90620,33.845223,-118.015292,906,CA,LONG BEACH,california
90621,33.874224,-117.993368,906,CA,LONG BEACH,california
90623,33.850616,-118.039565,906,CA,LONG BEACH,california
90630,33.818477,-118.038307,906,CA,LONG BEACH,california
90631,33.942708,-117.952483,906,CA,LONG BEACH,california
90638,33.902045,-118.008961,906,CA,LONG BEACH,california
90640,34.015444,-118.111012,906,CA,LONG BEACH,california
90650,33.906956,-118.08264,906,CA,LONG BEACH,california
90660,33.989524,-118.089299,906,CA,LONG BEACH,california
90670,33.933565,-118.062611,906,CA,LONG BEACH,california
90680,33.801191,-117.994904,906,CA,LONG BEACH,california
90701,33.8676,-118.080612,907,CA,LONG BEACH,california
90703,33.867743,-118.069472,907,CA,LONG BEACH,california
90704,33.399248,-118.435601,907,CA,LONG BEACH,california
90706,33.887821,-118.12725,907,CA,LONG BEACH,california
90710,33.799904,-118.298661,907,CA,LONG BEACH,california
90712,33.849034,-118.147902,907,CA,LONG BEACH,california
90713,33.847989,-118.112601,907,CA,LONG BEACH,california
90715,33.841027,-118.079141,907,CA,LONG BEACH,california
90716,33.830482,-118.073451,907,CA,LONG BEACH,california
90717,33.793809,-118.31717,907,CA,LONG BEACH,california
90720,33.795012,-118.062692,907,CA,LONG BEACH,california
90723,33.898883,-118.166629,907,CA,LONG BEACH,california
90731,33.731442,-118.278869,907,CA,LONG BEACH,california
90732,33.74212,-118.312878,907,CA,LONG BEACH,california
90740,33.758405,-118.075043,907,CA,LONG BEACH,california
90742,33.716666,-118.076906,907,CA,LONG BEACH,california
90743,33.726516,-118.090327,907,CA,LONG BEACH,california
90744,33.779284,-118.261723,907,CA,LONG BEACH,california
90745,33.822725,-118.264109,907,CA,LONG BEACH,california
90746,33.859171,-118.252272,907,CA,LONG BEACH,california
90747,33.8629,-118.251318,907,CA,LONG BEACH,california
90755,33.803431,-118.16977,907,CA,LONG BEACH,california
90802,33.745762,-118.208042,908,CA,LONG BEACH,california
90803,33.756289,-118.130636,908,CA,LONG BEACH,california
90804,33.781686,-118.148365,908,CA,LONG BEACH,california
90805,33.864617,-118.180567,908,CA,LONG BEACH,california
90806,33.805401,-118.187701,908,CA,LONG BEACH,california
90807,33.82774,-118.17482,908,CA,LONG BEACH,california
90808,33.823943,-118.111335,908,CA,LONG BEACH,california
90810,33.819814,-118.222416,908,CA,LONG BEACH,california
90813,33.782259,-118.196793,908,CA,LONG BEACH,california
90814,33.771616,-118.143631,908,CA,LONG BEACH,california
90815,33.794348,-118.116391,908,CA,LONG BEACH,california
90822,33.778436,-118.118648,908,CA,LONG BEACH,california
90831,33.768334,-118.201636,908,CA,LONG BEACH,california
91001,34.194489,-118.138263,910,CA,PASADENA,california
91006,34.136258,-118.026704,910,CA,PASADENA,california
91007,34.128284,-118.047732,910,CA,PASADENA,california
91008,34.153159,-117.968818,910,CA,PASADENA,california
91010,34.141586,-117.957627,910,CA,PASADENA,california
91011,34.222119,-118.205306,910,CA,PASADENA,california
91016,34.1528,-118.000482,910,CA,PASADENA,california
91020,34.211341,-118.230652,910,CA,PASADENA,california
91024,34.168771,-118.050216,910,CA,PASADENA,california
91030,34.108957,-118.156615,910,CA,PASADENA,california
91040,34.261962,-118.336078,910,CA,PASADENA,california
91042,34.322618,-118.23757,910,CA,PASADENA,california
91046,34.211452,-118.241036,910,CA,PASADENA,california
91101,34.146671,-118.139455,911,CA,PASADENA,california
91103,34.169538,-118.164941,911,CA,PASADENA,california
91104,34.165356,-118.123751,911,CA,PASADENA,california
91105,34.13946,-118.166649,911,CA,PASADENA,california
91106,34.139402,-118.128658,911,CA,PASADENA,california
91107,34.155533,-118.086178,911,CA,PASADENA,california
91108,34.122671,-118.112911,911,CA,PASADENA,california
91201,34.17051,-118.289463,912,CA,GLENDALE,california
91202,34.168366,-118.267771,912,CA,GLENDALE,california
91203,34.153338,-118.262974,912,CA,GLENDALE,california
91204,34.136194,-118.260934,912,CA,GLENDALE,california
91205,34.13658,-118.245839,912,CA,GLENDALE,california
91206,34.160359,-118.213769,912,CA,GLENDALE,california
91207,34.181293,-118.260277,912,CA,GLENDALE,california
91208,34.185666,-118.239494,912,CA,GLENDALE,california
91210,34.144557,-118.256507,912,CA,GLENDALE,california
91214,34.236302,-118.249185,912,CA,GLENDALE,california
91301,34.123286,-118.758541,913,CA,VAN NUYS,california
91302,34.123305,-118.671025,913,CA,VAN NUYS,california
91303,34.198292,-118.600913,913,CA,VAN NUYS,california
91304,34.224196,-118.632394,913,CA,VAN NUYS,california
91306,34.209532,-118.577563,913,CA,VAN NUYS,california
91307,34.200834,-118.6649,913,CA,VAN NUYS,california
91311,34.293338,-118.603118,913,CA,VAN NUYS,california
91316,34.160236,-118.515472,913,CA,VAN NUYS,california
91320,34.175969,-118.945127,913,CA,VAN NUYS,california
91321,34.36811,-118.489038,913,CA,VAN NUYS,california
91324,34.238208,-118.55029,913,CA,VAN NUYS,california
91325,34.237519,-118.517712,913,CA,VAN NUYS,california
91326,34.281486,-118.556005,913,CA,VAN NUYS,california
91330,34.247532,-118.526076,913,CA,VAN NUYS,california
91331,34.255442,-118.421314,913,CA,VAN NUYS,california
91335,34.200175,-118.540958,913,CA,VAN NUYS,california
91340,34.286687,-118.43508,913,CA,VAN NUYS,california
91342,34.326584,-118.382261,913,CA,VAN NUYS,california
91343,34.237912,-118.482306,913,CA,VAN NUYS,california
91344,34.294615,-118.507001,913,CA,VAN NUYS,california
91345,34.265879,-118.456748,913,CA,VAN NUYS,california
91350,34.440891,-118.501747,913,CA,VAN NUYS,california
91351,34.441596,-118.448109,913,CA,VAN NUYS,california
91352,34.230854,-118.365856,913,CA,VAN NUYS,california
91354,34.465755,-118.553789,913,CA,VAN NUYS,california
91355,34.439855,-118.644401,913,CA,VAN NUYS,california
91356,34.155097,-118.547553,913,CA,VAN NUYS,california
91360,34.212805,-118.882179,913,CA,VAN NUYS,california
91361,34.136077,-118.888919,913,CA,VAN NUYS,california
91362,34.193326,-118.818684,913,CA,VAN NUYS,california
91364,34.15404,-118.593153,913,CA,VAN NUYS,california
91367,34.177311,-118.615704,913,CA,VAN NUYS,california
91371,34.184616,-118.576125,913,CA,VAN NUYS,california
91377,34.184975,-118.766918,913,CA,VAN NUYS,california
91381,34.384697,-118.647244,913,CA,VAN NUYS,california
91384,34.506627,-118.699048,913,CA,VAN NUYS,california
91387,34.402509,-118.363427,913,CA,VAN NUYS,california
91390,34.545587,-118.420095,913,CA,VAN NUYS,california
91401,34.178483,-118.431791,914,CA,VAN NUYS,california
91402,34.222506,-118.444689,914,CA,VAN NUYS,california
91403,34.147149,-118.463365,914,CA,VAN NUYS,california
91405,34.199824,-118.447609,914,CA,VAN NUYS,california
91406,34.195685,-118.490752,914,CA,VAN NUYS,california
91411,34.178522,-118.459234,914,CA,VAN NUYS,california
91423,34.148617,-118.433298,914,CA,VAN NUYS,california
91436,34.149588,-118.489708,914,CA,VAN NUYS,california
91501,34.2044,-118.287527,915,CA,BURBANK,california
91502,34.176817,-118.309323,915,CA,BURBANK,california
91504,34.204568,-118.326365,915,CA,BURBANK,california
91505,34.173885,-118.346937,915,CA,BURBANK,california
91506,34.169706,-118.323548,915,CA,BURBANK,california
91601,34.1692,-118.372498,916,CA,NORTH HOLLYWOOD,california
91602,34.150818,-118.368159,916,CA,NORTH HOLLYWOOD,california
91604,34.140822,-118.392864,916,CA,NORTH HOLLYWOOD,california
91605,34.207341,-118.400973,916,CA,NORTH HOLLYWOOD,california
91606,34.185767,-118.388323,916,CA,NORTH HOLLYWOOD,california
91607,34.165783,-118.399795,916,CA,NORTH HOLLYWOOD,california
91608,34.138761,-118.350933,916,CA,NORTH HOLLYWOOD,california
91701,34.137564,-117.599945,917,CA,INDUSTRY,california
91702,34.280333,-117.866141,917,CA,INDUSTRY,california
91706,34.097410000000004,-117.968269,917,CA,INDUSTRY,california
91708,33.952902,-117.639325,917,CA,INDUSTRY,california
91709,33.963723,-117.738596,917,CA,INDUSTRY,california
91710,34.004468,-117.684697,917,CA,INDUSTRY,california
91711,34.128066,-117.714773,917,CA,INDUSTRY,california
91722,34.097345,-117.906736,917,CA,INDUSTRY,california
91723,34.084747,-117.886844,917,CA,INDUSTRY,california
91724,34.080444,-117.854734,917,CA,INDUSTRY,california
91730,34.10097,-117.57882,917,CA,INDUSTRY,california
91731,34.078573,-118.043456,917,CA,INDUSTRY,california
91732,34.07342,-118.015345,917,CA,INDUSTRY,california
91733,34.046243,-118.053748,917,CA,INDUSTRY,california
91737,34.152583,-117.577707,917,CA,INDUSTRY,california
91739,34.172754,-117.521243,917,CA,INDUSTRY,california
91740,34.119367,-117.855054,917,CA,INDUSTRY,california
91741,34.156529,-117.841605,917,CA,INDUSTRY,california
91744,34.031415,-117.93647,917,CA,INDUSTRY,california
91745,33.999005,-117.972146,917,CA,INDUSTRY,california
91746,34.044416,-117.985366,917,CA,INDUSTRY,california
91748,33.974883,-117.900676,917,CA,INDUSTRY,california
91750,34.18001,-117.773939,917,CA,INDUSTRY,california
91752,33.996484,-117.531269,917,CA,INDUSTRY,california
91754,34.052922,-118.143465,917,CA,INDUSTRY,california
91755,34.050965,-118.114394,917,CA,INDUSTRY,california
91759,34.263636,-117.69947,917,CA,INDUSTRY,california
91761,34.035602,-117.591528,917,CA,INDUSTRY,california
91762,34.05941,-117.674011,917,CA,INDUSTRY,california
91763,34.072329,-117.698315,917,CA,INDUSTRY,california
91764,34.074087,-117.605618,917,CA,INDUSTRY,california
91765,33.98627,-117.821282,917,CA,INDUSTRY,california
91766,34.042286,-117.756106,917,CA,INDUSTRY,california
91767,34.083086,-117.737997,917,CA,INDUSTRY,california
91768,34.063516,-117.790379,917,CA,INDUSTRY,california
91770,34.065493,-118.084529,917,CA,INDUSTRY,california
91773,34.110186,-117.81039,917,CA,INDUSTRY,california
91775,34.115273,-118.088266,917,CA,INDUSTRY,california
91776,34.090776,-118.095091,917,CA,INDUSTRY,california
91780,34.102077,-118.057754,917,CA,INDUSTRY,california
91784,34.141146,-117.655583,917,CA,INDUSTRY,california
91786,34.105282,-117.662035,917,CA,INDUSTRY,california
91789,34.018195,-117.854821,917,CA,INDUSTRY,california
91790,34.066964,-117.937007,917,CA,INDUSTRY,california
91791,34.061624,-117.892235,917,CA,INDUSTRY,california
91792,34.022581,-117.902359,917,CA,INDUSTRY,california
91801,34.090728,-118.127527,918,CA,INDUSTRY,california
91803,34.074736,-118.145959,918,CA,INDUSTRY,california
91901,32.808563,-116.710076,919,CA,SAN DIEGO,california
91902,32.665762,-117.018657,919,CA,SAN DIEGO,california
91905,32.67807,-116.306851,919,CA,SAN DIEGO,california
91906,32.654821,-116.465541,919,CA,SAN DIEGO,california
91910,32.637868,-117.058031,919,CA,SAN DIEGO,california
91911,32.608185,-117.054512,919,CA,SAN DIEGO,california
91913,32.619459,-116.98582,919,CA,SAN DIEGO,california
91914,32.674004,-116.943932,919,CA,SAN DIEGO,california
91915,32.623185,-116.949053,919,CA,SAN DIEGO,california
91916,32.887989,-116.621354,919,CA,SAN DIEGO,california
91917,32.608865,-116.71966,919,CA,SAN DIEGO,california
91931,32.846363,-116.557729,919,CA,SAN DIEGO,california
91932,32.573755,-117.120872,919,CA,SAN DIEGO,california
91934,32.648992,-116.152565,919,CA,SAN DIEGO,california
91935,32.721919,-116.788204,919,CA,SAN DIEGO,california
91941,32.759333,-116.997247,919,CA,SAN DIEGO,california
91942,32.777999,-117.021511,919,CA,SAN DIEGO,california
91945,32.733168,-117.034176,919,CA,SAN DIEGO,california
91948,32.866646,-116.448325,919,CA,SAN DIEGO,california
91950,32.670646,-117.094668,919,CA,SAN DIEGO,california
91962,32.735124,-116.415161,919,CA,SAN DIEGO,california
91963,32.626231,-116.61002,919,CA,SAN DIEGO,california
91977,32.726237,-116.994318,919,CA,SAN DIEGO,california
91978,32.724154,-116.940093,919,CA,SAN DIEGO,california
91980,32.588866,-116.619172,919,CA,SAN DIEGO,california
92003,33.285274,-117.197777,920,CA,SAN DIEGO,california
92004,33.142077,-116.106046,920,CA,SAN DIEGO,california
92007,33.02325,-117.274923,920,CA,SAN DIEGO,california
92008,33.147294,-117.322181,920,CA,SAN DIEGO,california
92009,33.09547,-117.243882,920,CA,SAN DIEGO,california
92010,33.1585,-117.277163,920,CA,SAN DIEGO,california
92011,33.107582,-117.292182,920,CA,SAN DIEGO,california
92014,32.963199,-117.250309,920,CA,SAN DIEGO,california
92019,32.776012,-116.880634,920,CA,SAN DIEGO,california
92020,32.795508,-116.969747,920,CA,SAN DIEGO,california
92021,32.838798,-116.869956,920,CA,SAN DIEGO,california
92024,33.056022,-117.2599,920,CA,SAN DIEGO,california
92025,33.102005,-117.080419,920,CA,SAN DIEGO,california
92026,33.212444,-117.116098,920,CA,SAN DIEGO,california
92027,33.131156,-116.976997,920,CA,SAN DIEGO,california
92028,33.390477,-117.209427,920,CA,SAN DIEGO,california
92029,33.0824,-117.127641,920,CA,SAN DIEGO,california
92036,33.022474,-116.493688,920,CA,SAN DIEGO,california
92037,32.856347,-117.250058,920,CA,SAN DIEGO,california
92040,32.908915,-116.891975,920,CA,SAN DIEGO,california
92054,33.195534,-117.354538,920,CA,SAN DIEGO,california
92055,33.387723,-117.444758,920,CA,SAN DIEGO,california
92056,33.201242,-117.296984,920,CA,SAN DIEGO,california
92057,33.254619,-117.283341,920,CA,SAN DIEGO,california
92058,33.343438,-117.31725,920,CA,SAN DIEGO,california
92059,33.376467,-117.066121,920,CA,SAN DIEGO,california
92060,33.346808,-116.853215,920,CA,SAN DIEGO,california
92061,33.298504,-116.924783,920,CA,SAN DIEGO,california
92064,32.983606,-117.019035,920,CA,SAN DIEGO,california
92065,33.053006,-116.850651,920,CA,SAN DIEGO,california
92066,33.219365,-116.535247,920,CA,SAN DIEGO,california
92067,33.020908,-117.190346,920,CA,SAN DIEGO,california
92069,33.170775,-117.158676,920,CA,SAN DIEGO,california
92070,33.14709,-116.717453,920,CA,SAN DIEGO,california
92071,32.852358,-116.987842,920,CA,SAN DIEGO,california
92075,32.997248,-117.26058,920,CA,SAN DIEGO,california
92078,33.117154,-117.180627,920,CA,SAN DIEGO,california
92081,33.164374,-117.24027,920,CA,SAN DIEGO,california
92082,33.253548,-117.003366,920,CA,SAN DIEGO,california
92083,33.19784,-117.248203,920,CA,SAN DIEGO,california
92084,33.219935,-117.202606,920,CA,SAN DIEGO,california
92086,33.323221,-116.66593,920,CA,SAN DIEGO,california
92091,33.015927,-117.243517,920,CA,SAN DIEGO,california
92101,32.724103,-117.170912,921,CA,SAN DIEGO,california
92102,32.71622,-117.117057,921,CA,SAN DIEGO,california
92103,32.747415,-117.166883,921,CA,SAN DIEGO,california
92104,32.741501,-117.127948,921,CA,SAN DIEGO,california
92105,32.737827,-117.092673,921,CA,SAN DIEGO,california
92106,32.710818,-117.237613,921,CA,SAN DIEGO,california
92107,32.739055,-117.245404,921,CA,SAN DIEGO,california
92108,32.774046,-117.142454,921,CA,SAN DIEGO,california
92109,32.786772,-117.234207,921,CA,SAN DIEGO,california
92110,32.765244,-117.200391,921,CA,SAN DIEGO,california
92111,32.806476,-117.168879,921,CA,SAN DIEGO,california
92113,32.696716,-117.117881,921,CA,SAN DIEGO,california
92114,32.707756,-117.055095,921,CA,SAN DIEGO,california
92115,32.764998,-117.073641,921,CA,SAN DIEGO,california
92116,32.764971,-117.123145,921,CA,SAN DIEGO,california
92117,32.824572,-117.199518,921,CA,SAN DIEGO,california
92118,32.699234,-117.209642,921,CA,SAN DIEGO,california
92119,32.817888,-117.031956,921,CA,SAN DIEGO,california
92120,32.794714,-117.071764,921,CA,SAN DIEGO,california
92121,32.899592,-117.201203,921,CA,SAN DIEGO,california
92122,32.861727,-117.171224,921,CA,SAN DIEGO,california
92123,32.806794,-117.13493,921,CA,SAN DIEGO,california
92124,32.823766,-117.092378,921,CA,SAN DIEGO,california
92126,32.908449,-117.14138,921,CA,SAN DIEGO,california
92127,33.011833,-117.132686,921,CA,SAN DIEGO,california
92128,32.999818,-117.071808,921,CA,SAN DIEGO,california
92129,32.96692,-117.126158,921,CA,SAN DIEGO,california
92130,32.945791,-117.214366,921,CA,SAN DIEGO,california
92131,32.88607,-117.085982,921,CA,SAN DIEGO,california
92132,32.713608,-117.172089,921,CA,SAN DIEGO,california
92134,32.724223,-117.146587,921,CA,SAN DIEGO,california
92135,32.697543,-117.192775,921,CA,SAN DIEGO,california
92139,32.679888,-117.04889,921,CA,SAN DIEGO,california
92140,32.739496,-117.197401,921,CA,SAN DIEGO,california
92145,32.930554,-117.008063,921,CA,SAN DIEGO,california
92147,32.72488,-117.219962,921,CA,SAN DIEGO,california
92154,32.557022,-117.006214,921,CA,SAN DIEGO,california
92155,32.674984,-117.161726,921,CA,SAN DIEGO,california
92173,32.553021,-117.042454,921,CA,SAN DIEGO,california
92201,33.710984,-116.204844,922,CA,SN BERNARDINO,california
92203,33.753959,-116.246487,922,CA,SN BERNARDINO,california
92210,33.692217,-116.341248,922,CA,SN BERNARDINO,california
92211,33.765401,-116.334205,922,CA,SN BERNARDINO,california
92220,33.948948,-116.832362,922,CA,SN BERNARDINO,california
92222,32.785826,-114.545506,922,CA,SN BERNARDINO,california
92223,33.948255,-116.987839,922,CA,SN BERNARDINO,california
92225,33.736458,-114.687973,922,CA,SN BERNARDINO,california
92227,32.990121,-115.358757,922,CA,SN BERNARDINO,california
92230,33.910412,-116.765723,922,CA,SN BERNARDINO,california
92231,32.687552,-115.541028,922,CA,SN BERNARDINO,california
92233,33.172881,-115.553769,922,CA,SN BERNARDINO,california
92234,33.818256,-116.466743,922,CA,SN BERNARDINO,california
92236,33.686145,-116.172918,922,CA,SN BERNARDINO,california
92239,33.762149,-115.4661,922,CA,SN BERNARDINO,california
92240,33.95154,-116.520104,922,CA,SN BERNARDINO,california
92241,33.842584,-116.2929,922,CA,SN BERNARDINO,california
92242,34.163216,-114.319121,922,CA,SN BERNARDINO,california
92243,32.770197,-115.59859,922,CA,SN BERNARDINO,california
92249,32.725583,-115.47268,922,CA,SN BERNARDINO,california
92250,32.777241,-115.127641,922,CA,SN BERNARDINO,california
92251,32.881449,-115.675459,922,CA,SN BERNARDINO,california
92252,34.168333,-116.288431,922,CA,SN BERNARDINO,california
92253,33.641767,-116.273943,922,CA,SN BERNARDINO,california
92254,33.543835,-115.993906,922,CA,SN BERNARDINO,california
92256,34.077059,-116.606626,922,CA,SN BERNARDINO,california
92257,33.294274,-115.296227,922,CA,SN BERNARDINO,california
92258,33.915839,-116.559873,922,CA,SN BERNARDINO,california
92259,32.737705,-115.9322,922,CA,SN BERNARDINO,california
92260,33.708012,-116.403627,922,CA,SN BERNARDINO,california
92262,33.860925,-116.566176,922,CA,SN BERNARDINO,california
92264,33.708592,-116.497622,922,CA,SN BERNARDINO,california
92266,33.345027,-114.915942,922,CA,SN BERNARDINO,california
92267,34.273755,-114.196525,922,CA,SN BERNARDINO,california
92268,34.222079,-116.564222,922,CA,SN BERNARDINO,california
92270,33.768584,-116.429988,922,CA,SN BERNARDINO,california
92273,32.817225,-115.700076,922,CA,SN BERNARDINO,california
92274,33.460512,-116.084589,922,CA,SN BERNARDINO,california
92275,33.292095,-115.844166,922,CA,SN BERNARDINO,california
92276,33.82233,-116.364238,922,CA,SN BERNARDINO,california
92277,34.141358,-115.621168,922,CA,SN BERNARDINO,california
92278,34.229973,-116.055053,922,CA,SN BERNARDINO,california
92280,34.112956,-114.633391,922,CA,SN BERNARDINO,california
92281,33.051757,-115.608752,922,CA,SN BERNARDINO,california
92282,33.983697,-116.691398,922,CA,SN BERNARDINO,california
92283,32.891546,-114.772943,922,CA,SN BERNARDINO,california
92284,34.185894,-116.432416,922,CA,SN BERNARDINO,california
92285,34.340222,-116.540435,922,CA,SN BERNARDINO,california
92301,34.585234,-117.453724,923,CA,SN BERNARDINO,california
92304,34.541483,-115.644609,923,CA,SN BERNARDINO,california
92305,34.141671,-116.817981,923,CA,SN BERNARDINO,california
92307,34.571218,-117.133073,923,CA,SN BERNARDINO,california
92308,34.424366,-117.161295,923,CA,SN BERNARDINO,california
92309,35.332155,-116.038586,923,CA,SN BERNARDINO,california
92310,35.26146,-116.690324,923,CA,SN BERNARDINO,california
92311,34.980294,-116.964449,923,CA,SN BERNARDINO,california
92313,34.031011,-117.312929,923,CA,SN BERNARDINO,california
92314,34.261092,-116.809496,923,CA,SN BERNARDINO,california
92315,34.232796,-116.902863,923,CA,SN BERNARDINO,california
92316,34.059306,-117.390768,923,CA,SN BERNARDINO,california
92320,33.990372,-117.052255,923,CA,SN BERNARDINO,california
92321,34.253816,-117.150891,923,CA,SN BERNARDINO,california
92322,34.254361,-117.326453,923,CA,SN BERNARDINO,california
92324,34.02452,-117.289255,923,CA,SN BERNARDINO,california
92325,34.243482,-117.281304,923,CA,SN BERNARDINO,california
92327,34.863585,-116.862059,923,CA,SN BERNARDINO,california
92328,36.597809,-116.827404,923,CA,SN BERNARDINO,california
92332,34.912426,-115.342092,923,CA,SN BERNARDINO,california
92333,34.270601,-116.949309,923,CA,SN BERNARDINO,california
92335,34.085972,-117.464597,923,CA,SN BERNARDINO,california
92336,34.147718,-117.464506,923,CA,SN BERNARDINO,california
92337,34.049809,-117.470613,923,CA,SN BERNARDINO,california
92338,34.782699,-116.190564,923,CA,SN BERNARDINO,california
92339,34.093661,-116.936222,923,CA,SN BERNARDINO,california
92341,34.236643,-117.062838,923,CA,SN BERNARDINO,california
92342,34.757047,-117.350142,923,CA,SN BERNARDINO,california
92344,34.391145,-117.405722,923,CA,SN BERNARDINO,california
92345,34.376159,-117.294397,923,CA,SN BERNARDINO,california
92346,34.126779,-117.183104,923,CA,SN BERNARDINO,california
92347,34.957406,-117.219606,923,CA,SN BERNARDINO,california
92352,34.259971,-117.199381,923,CA,SN BERNARDINO,california
92354,34.051177,-117.248563,923,CA,SN BERNARDINO,california
92356,34.510646,-116.896718,923,CA,SN BERNARDINO,california
92358,34.259272,-117.520971,923,CA,SN BERNARDINO,california
92359,34.083016,-117.073317,923,CA,SN BERNARDINO,california
92363,34.894366,-114.640335,923,CA,SN BERNARDINO,california
92364,35.34042,-115.426224,923,CA,SN BERNARDINO,california
92365,34.899991,-116.654532,923,CA,SN BERNARDINO,california
92368,34.650629,-117.321326,923,CA,SN BERNARDINO,california
92371,34.442625,-117.541815,923,CA,SN BERNARDINO,california
92372,34.447894,-117.623946,923,CA,SN BERNARDINO,california
92373,34.011953,-117.159699,923,CA,SN BERNARDINO,california
92374,34.067146,-117.171885,923,CA,SN BERNARDINO,california
92376,34.111605,-117.377406,923,CA,SN BERNARDINO,california
92377,34.157763,-117.405966,923,CA,SN BERNARDINO,california
92378,34.226083,-117.225931,923,CA,SN BERNARDINO,california
92382,34.205287,-117.117403,923,CA,SN BERNARDINO,california
92384,36.007706,-116.178478,923,CA,SN BERNARDINO,california
92385,34.21474,-117.192326,923,CA,SN BERNARDINO,california
92386,34.237229,-116.827695,923,CA,SN BERNARDINO,california
92389,35.900961,-116.186357,923,CA,SN BERNARDINO,california
92391,34.237898,-117.234788,923,CA,SN BERNARDINO,california
92392,34.480247,-117.408184,923,CA,SN BERNARDINO,california
92394,34.556111,-117.353632,923,CA,SN BERNARDINO,california
92395,34.501472,-117.292048,923,CA,SN BERNARDINO,california
92397,34.374009,-117.628429,923,CA,SN BERNARDINO,california
92398,34.91588,-116.865561,923,CA,SN BERNARDINO,california
92399,34.032301,-117.010574,923,CA,SN BERNARDINO,california
92401,34.104794,-117.29215,924,CA,SN BERNARDINO,california
92404,34.177083,-117.254763,924,CA,SN BERNARDINO,california
92405,34.144618,-117.301301,924,CA,SN BERNARDINO,california
92407,34.212433,-117.381239,924,CA,SN BERNARDINO,california
92408,34.083458,-117.270016,924,CA,SN BERNARDINO,california
92410,34.107379,-117.297547,924,CA,SN BERNARDINO,california
92411,34.122501,-117.320138,924,CA,SN BERNARDINO,california
92501,33.99504,-117.373184,925,CA,SN BERNARDINO,california
92503,33.882579,-117.442303,925,CA,SN BERNARDINO,california
92504,33.903134,-117.398044,925,CA,SN BERNARDINO,california
92505,33.936193,-117.493881,925,CA,SN BERNARDINO,california
92506,33.934335,-117.367319,925,CA,SN BERNARDINO,california
92507,33.970847,-117.32512,925,CA,SN BERNARDINO,california
92508,33.891133,-117.326749,925,CA,SN BERNARDINO,california
92509,34.003266000000004,-117.442004,925,CA,SN BERNARDINO,california
